Year,Week Ending,State,Commodity,Data Item,Yield
2017,,UTAH,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",52
2017,,VIRGINIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",73
2017,,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2017,,VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44
2017,,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",66
2017,,VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",66
2017,,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",53
2017,,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",225
2017,,WASHINGTON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",42
2017,,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",66.6
2017,,WASHINGTON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",45
2017,,WASHINGTON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73
2017,,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152
2017,,WEST VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54
2017,,WEST VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",69
2017,,WEST VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",69
2017,,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174
2017,,WISCONSIN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",59
2017,,WISCONSIN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.5
2017,,WISCONSIN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2017,,WISCONSIN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2017,,WYOMING,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",102
2017,,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155
2017,,WYOMING,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",85
2017,,WYOMING,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",28
2017,,WYOMING,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",28
2016,,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",120
2016,,ALABAMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2016,,ALABAMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
2016,,ALABAMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",70
2016,,ALABAMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70
2016,,ALASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",49
2016,,ALASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2016,,ARIZONA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",128
2016,,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215
2016,,ARIZONA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",97.8
2016,,ARIZONA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",98
2016,,ARIZONA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",95
2016,,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171
2016,,ARKANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",73
2016,,ARKANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",73
2016,,ARKANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47
2016,,ARKANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",54
2016,,ARKANSAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",54
2016,,CALIFORNIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2016,,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185
2016,,CALIFORNIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2016,,CALIFORNIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",79.7
2016,,CALIFORNIA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",86
2016,,CALIFORNIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",78
2016,,COLORADO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",129
2016,,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137
2016,,COLORADO,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",27.5
2016,,COLORADO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2016,,COLORADO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",50
2016,,COLORADO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48.2
2016,,COLORADO,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",88
2016,,COLORADO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2016,,DELAWARE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",76
2016,,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170
2016,,DELAWARE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5
2016,,DELAWARE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",67
2016,,DELAWARE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",67
2016,,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145
2016,,FLORIDA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2016,,FLORIDA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",30
2016,,FLORIDA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",30
2016,,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165
2016,,GEORGIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",58
2016,,GEORGIA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",21
2016,,GEORGIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",54
2016,,GEORGIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
2016,,GEORGIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",46
2016,,GEORGIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",46
2016,,IDAHO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",107
2016,,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188
2016,,IDAHO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",83
2016,,IDAHO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",91.4
2016,,IDAHO,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",87
2016,,IDAHO,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",75
2016,,IDAHO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",94
2016,,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197
2016,,ILLINOIS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",81
2016,,ILLINOIS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",93
2016,,ILLINOIS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59
2016,,ILLINOIS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",74
2016,,ILLINOIS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74
2016,,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173
2016,,INDIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.5
2016,,INDIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",81
2016,,INDIANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",81
2016,,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203
2016,,IOWA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",76
2016,,IOWA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",60
2016,,IOWA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",63
2016,,IOWA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",63
2016,,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142
2016,,KANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",57
2016,,KANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",91
2016,,KANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48
2016,,KANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",57
2016,,KANSAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",57
2016,,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159
2016,,KENTUCKY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50
2016,,KENTUCKY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",80
2016,,KENTUCKY,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",80
2016,,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165
2016,,LOUISIANA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",102
2016,,LOUISIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.5
2016,,LOUISIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",45
2016,,LOUISIANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",45
2016,,MAINE,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",71
2016,,MARYLAND,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",72
2016,,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152
2016,,MARYLAND,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5
2016,,MARYLAND,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",64
2016,,MARYLAND,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64
2016,,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157
2016,,MICHIGAN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",58
2016,,MICHIGAN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.5
2016,,MICHIGAN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",89
2016,,MICHIGAN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",89
2016,,MINNESOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",66
2016,,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193
2016,,MINNESOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",68
2016,,MINNESOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52
2016,,MINNESOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",59
2016,,MINNESOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",59
2016,,MINNESOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61
2016,,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166
2016,,MISSISSIPPI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",89
2016,,MISSISSIPPI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48
2016,,MISSISSIPPI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",48
2016,,MISSISSIPPI,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2016,,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163
2016,,MISSOURI,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2016,,MISSOURI,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",95
2016,,MISSOURI,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49
2016,,MISSOURI,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",70
2016,,MISSOURI,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70
2016,,MONTANA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",60
2016,,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",100
2016,,MONTANA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",22
2016,,MONTANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",47
2016,,MONTANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",42.4
2016,,MONTANA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",36
2016,,MONTANA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",41
2016,,MONTANA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",49
2016,,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178
2016,,NEBRASKA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",35
2016,,NEBRASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2016,,NEBRASKA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",102
2016,,NEBRASKA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61
2016,,NEBRASKA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",54
2016,,NEBRASKA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",54
2016,,NEVADA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",72.3
2016,,NEVADA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",67
2016,,NEVADA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",75
2016,,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145
2016,,NEW JERSEY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2016,,NEW JERSEY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",64
2016,,NEW JERSEY,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",64
2016,,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150
2016,,NEW MEXICO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",41
2016,,NEW MEXICO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",22
2016,,NEW MEXICO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",22
2016,,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129
2016,,NEW YORK,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2016,,NEW YORK,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2016,,NEW YORK,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",74
2016,,NEW YORK,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",74
2016,,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129
2016,,NORTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2016,,NORTH CAROLINA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",55
2016,,NORTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
2016,,NORTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41
2016,,NORTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",41
2016,,NORTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",67
2016,,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158
2016,,NORTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",24
2016,,NORTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2016,,NORTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5
2016,,NORTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",45
2016,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",46
2016,,NORTH DAKOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",40.5
2016,,NORTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",48
2016,,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159
2016,,OHIO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",74
2016,,OHIO,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.5
2016,,OHIO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",80
2016,,OHIO,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",80
2016,,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",121
2016,,OKLAHOMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",43
2016,,OKLAHOMA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",25
2016,,OKLAHOMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",55
2016,,OKLAHOMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29
2016,,OKLAHOMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",39
2016,,OKLAHOMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",39
2016,,OREGON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",67
2016,,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",230
2016,,OREGON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",90
2016,,OREGON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",50.1
2016,,OREGON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",51
2016,,OREGON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",50
2016,,OTHER STATES,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",0
2016,,OTHER STATES,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",0
2016,,OTHER STATES,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",0
2016,,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",35.4
2016,,OTHER STATES,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",0
2016,,OTHER STATES,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",0
2016,,OTHER STATES,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",0
2016,,OTHER STATES,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",0
2016,,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2016,,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129
2016,,PENNSYLVANIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",67
2016,,PENNSYLVANIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44
2016,,PENNSYLVANIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2016,,PENNSYLVANIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2016,,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",127
2016,,SOUTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",46
2016,,SOUTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31
2016,,SOUTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",43
2016,,SOUTH CAROLINA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",43
2016,,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161
2016,,SOUTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",16
2016,,SOUTH DAKOTA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",41
2016,,SOUTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",82
2016,,SOUTH DAKOTA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",79
2016,,SOUTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.5
2016,,SOUTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",51.6
2016,,SOUTH DAKOTA,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",45
2016,,SOUTH DAKOTA,WHEAT,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",33
2016,,SOUTH DAKOTA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",58
2016,,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",151
2016,,TENNESSEE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45
2016,,TENNESSEE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",73
2016,,TENNESSEE,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73
2016,,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",127
2016,,TEXAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",50
2016,,TEXAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",66
2016,,TEXAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31
2016,,TEXAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",32
2016,,TEXAS,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",32
2016,,UTAH,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",82
2016,,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175
2016,,UTAH,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",59.9
2016,,UTAH,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",58
2016,,UTAH,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",60
2016,,VIRGINIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",67
2016,,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148
2016,,VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36
2016,,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",53
2016,,VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",53
2016,,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",77
2016,,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",235
2016,,WASHINGTON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",61
2016,,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",71.5
2016,,WASHINGTON,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",51
2016,,WASHINGTON,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",78
2016,,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145
2016,,WEST VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51
2016,,WEST VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",61
2016,,WEST VIRGINIA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",61
2016,,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178
2016,,WISCONSIN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2016,,WISCONSIN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",55
2016,,WISCONSIN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",79
2016,,WISCONSIN,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",79
2016,,WYOMING,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",96
2016,,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147
2016,,WYOMING,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",55
2016,,WYOMING,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",34
2016,,WYOMING,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",34
2015,,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",147
2015,,ALABAMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",50
2015,,ALABAMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2015,,ALABAMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2015,,ALABAMA,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68
2015,,ALASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",34
2015,,ALASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",47
2015,,ARIZONA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",120
